ID_REF	SPOT_ID	miRNA_pre_accession	miRNA_id	premiRNA	miR_family	featurePos	plate_no	MF.PC_1	MF.PC_2	MF.PC_3	MF.PC_4	MF.fem.PC_1	MF.pIC.PC_1	MF.pIC.PC_2	MF.Alv.Lu_1	MF.Alv.Lu_2	MF.pIC.Alv.Lu_1	MF.pIC.Alv.Lu_2	MF.RP.Sp_1	MF.RP.Sp_2	MF.LI_1	MF.LI_2	MF.SI_1	MF.SI_2	MF.microglia.CNS_1	MF.microglia.CNS_2	Mo.6C+II-.Bl_1	Mo.6C+II-.Bl_2	Mo.6C-II-.Bl_1	Mo.6C-II-.Bl_2	Mo.6C+II-.BM_1	Mo.6C+II-.BM_2	DC.Sp_1	DC.Sp_2	DC.Sp_3	GN.Sp_1	GN.Sp_2	GN.Sp_3	GN.Sp_4	GN.fem.Sp_1	MC.PC_1	MC.PC_2	MC.IgE.PC_1	MC.IgEX.PC_1	MC.IgEX.PC_2	B.fem.Sp_1	B.Sp_1	B.Sp_2	B.Sp_3	B.Sp_4	B.93+.Sp_1	B.93+.Sp_2	B.93-.Sp_1	B.93-.Sp_2	B.Fo.Sp_1	B.Fo.Sp_2	B.Fo.aIgM.Sp_1	B.Fo.aIgM.Sp_2	B1b.PC_1	B1b.PC_2	B1b.PC_3	B1b.PC_4	B1b.PC_5	B1b.aIgM.PC_1	B1b.aIgM.PC_2	T.DP.Th_1	T.DP.Th_2	T4.Nve.Sp_1	T4.Nve.Sp_2	T4.Nve.Sp_3	T4.Nve.Sp_4	T4.Vb8-.SEB.Sp_1	T4.Vb8-.SEB.Sp_2	T4.Vb8+.SEB.Sp_1	T4.Vb8+.SEB.Sp_2	Treg.4.25hi.Sp_1	Treg.4.25hi.Sp_2	Treg.4.25hi.Sp_3	Treg.4.FP3+.Co_1	Treg.4.FP3+.Co_2	T8.Nve.Sp_1	T8.Nve.Sp_2	T8.Nve.Sp_3	T8.OT1.Sp_1	T8.OT1.Sp_2	T8.TE.LisOVA.d8.Sp_1	T8.TE.LisOVA.d8.Sp_2	T8.MP.LisOVA.d8.Sp_1	T8.MP.LisOVA.d8.Sp_2	T8.mem.LisOVA.d60.Sp_1	T8.mem.LisOVA.d60.Sp_2	Tgd.Sp_1	Tgd.Sp_2	Tgd.Sp_3	Tgd.CCR6+.LN_1	Tgd.CCR6+.LN_2	Tgd.CCR6+.aCD3.LN_1	Tgd.CCR6+.aCD3.LN_2	Tgd.27+.LN_1	Tgd.27+.aCD3.LN_1	Tgd.27+.aCD3.LN_2	NK.Sp_1	NK.Sp_2	NK.Sp_3	NK.Sp_4	NK.Sp_5	NK.MCMV.Sp_1	NK.MCMV.Sp_2	NK.49b+.Lv_1	NK.49b+.Lv_2	NK.49b+.MCMV.Lv_1	NK.49b+.MCMV.Lv_2	NK.49b-.Lv_1	NK.49b-.Lv_2	NK.49b-.MCMV.Lv_1	NKT.Sp_1	NKT.Sp_2	NKT.Sp_3	NKT.Sp_4	NKT.Sp_5	NKT.Sp.LPS.h3.50_1	NKT.Sp.LPS.h3.50_2	NKT.Sp.LPS.d1.50_1	NKT.Sp.LPS.d1.50_2	NKT.Sp.LPS.d3.50_1	NKT.Sp.LPS.d3.50_2	NKT.Sp.LPS.h3.165_1	NKT.Sp.LPS.h3.165_2	NKT.Sp.LPS.d1.165_1	NKT.Sp.LPS.d1.165_2	NKT.Sp.LPS.d3.165_1	NKT.Sp.LPS.d3.165_2	BEC.SLN_1	BEC.SLN_2	BEC.LCMV.SLN_1	BEC.LCMV.SLN_2	DN.SLN_1	DN.SLN_2	DN.LCMV.SLN_1	DN.LCMV.SLN_2	FRC.SLN_1	FRC.SLN_2	FRC.LCMV.SLN_1	FRC.LCMV.SLN_2	LEC.SLN_1	LEC.SLN_2	LEC.LCMV.SLN_1	LEC.LCMV.SLN_2
miR-758-5p	mmu-miR-758-5p	MI0004129	MIMAT0017235	mir-758	miR-758-5p/1197-5p	F15	2	0.10014701	0.172872899	0.181942956	0.125728968	0.10391255	0.137411331	0.151465764	0.152834659	0.128287418	0.121505344	0.12553079	0.139932232	0.126550211	0.166325807	0.145868241	0.295162849	0.113994808	0.160425842	0.175770583	0.160182386	0.121107882	0.147962019	0.136888507	0.131959166	0.120412903	0.154397936	0.22985669	0.304533294	0.126290344	0.197671313	0.108588439	0.135083633	0.107606595	0.152101203	0.187459797	0.140782387	0.234023531	0.154646872	0.142113339	0.153467334	0.15794631	0.212639906	0.13389185	0.105039298	0.123441388	0.113823584	0.114657507	0.155218903	0.104577139	0.183719684	0.25868308	0.126910091	0.153956766	0.245337945	0.133401758	6.751730384	0.136849785	0.148333733	0.16816115	0.79081574	0.125577754	0.214086135	0.221654116	0.146910466	0.123774336	0.10884586	0.13288204	0.106408802	0.232937867	0.213209224	0.254369282	0.281384174	0.104828513	0.100421072	0.117711864	0.113576714	0.115548696	0.147763006	0.116851717	0.33917517	0.119170789	0.12224959	0.150005035	0.123030103	0.236479155	0.148841242	0.100496988	0.198380245	0.130315695	0.123955698	0.139725813	0.112594686	0.12583592	0.102339692	0.113615882	0.12916908	0.115469035	0.101417252	0.169291816	0.148778597	0.108648217	0.119919329	0.148857755	0.193641036	0.129123482	0.219849682	0.108737128	0.126128627	0.13158759	0.125740906	0.170043569	0.119375073	0.128126898	0.108722571	0.114383123	0.113398189	0.319265283	0.109091064	0.161480905	0.130495939	0.103738787	0.173615279	0.152769889	0.125271632	0.135532439	0.124807054	0.101375463	0.279817052	0.236671265	0.108170144	0.133494736	0.233746705	0.24381217	0.136355558	0.103334572	0.120991872	0.115148164	0.153877935	0.151001555	0.100243093	0.282933564
miR-23b-5p	mmu-miR-23b-5p	MI0000141	MIMAT0016980	mir-23b	miR-23b-5p	F16	2	0.164509738	0.114701453	0.135524357	0.141471849	0.11550706	0.102158909	0.131745108	0.296192583	0.118218736	0.107622687	0.118368239	0.117583007	0.114727825	0.216949191	0.125263077	0.10600276	0.100645612	0.215669273	0.125925378	0.13453844	0.141061809	0.185267454	0.133255166	0.136195565	0.133630898	0.100566975	0.100448367	0.100760333	0.100458578	0.100977246	0.100644451	0.104225643	0.124875212	0.161516342	0.143768317	0.160017939	0.193949345	0.166724685	0.100594014	0.119111681	0.131233365	0.106543572	0.132208184	0.144405996	0.110045611	0.256805869	0.100126234	0.423595417	0.193097067	0.15293676	0.159803204	0.100387588	0.125746987	0.15705644	0.131681688	0.154345003	0.11306635	0.133067264	0.188853523	0.1029708	0.124335301	0.18107055	0.11325043	0.137005364	0.335115515	0.139702621	0.12219819	0.278133027	0.138534251	0.124399834	0.135181622	0.236429404	0.104828513	0.100421072	0.116123836	0.116760713	0.101028372	0.105740148	0.120660255	0.126228102	0.113428663	0.170297321	0.101988299	0.103924949	0.122861267	0.166872881	0.100496988	0.129866656	0.223732292	0.107422325	0.103257923	0.105725879	0.106987063	0.102339692	0.100537683	0.125367361	0.124619778	0.13757577	0.113450725	0.100043557	0.417272475	0.135396189	0.12397466	0.204559961	0.106021263	0.102026541	0.121091819	0.101167964	0.100188118	0.162440539	0.146445084	0.171074166	0.165282863	0.187280062	0.10593192	0.12305361	0.237270145	0.29643035	0.115856928	0.120456537	0.419976572	0.413648172	0.107813637	0.135999757	0.293009074	0.152267838	0.146590446	0.131855129	0.292687713	0.134955314	0.105307055	0.137569391	0.140983827	0.155982433	0.101131933	0.100258017	0.101478656	0.114690265	0.104359453	0.155962798	0.225106264
miR-3062-3p	mmu-miR-3062-3p	MI0014024	MIMAT0014831	mir-3062	miR-3062-3p/7000-5p	F17	2	0.10014701	0.100056603	0.100076714	0.100622468	0.113444442	0.100825534	0.100332986	0.10024068	0.10020799	0.100045552	0.100144535	0.127380186	0.100992408	0.105269512	0.132903923	0.105928645	0.100018424	0.100449176	0.100290056	0.109221203	0.105160183	0.109602279	0.105761365	0.104124833	0.103912294	0.100566975	0.100448367	0.100760333	0.100458578	0.100977246	0.100644451	0.10028453	0.117794141	0.107986482	0.109988371	0.109465953	0.100939256	0.106967449	0.100594014	0.100299861	0.100276674	0.100313189	0.103025345	0.106636887	0.107731846	0.100362637	0.103233047	0.118109174	0.104577139	0.120583532	0.101592892	0.100387588	0.100064783	0.100132562	0.101969764	0.100011049	0.159759008	0.100165035	0.100702167	0.135423966	0.10036414	0.100074551	0.100115767	0.105941801	0.100351705	0.100867879	0.100034329	0.101335878	0.100287962	0.10029634	0.100269106	0.100481444	0.104828513	0.100421072	0.100192528	0.101917706	0.101028372	0.117636423	0.104013987	0.100729771	0.112022512	0.105186783	0.102147034	0.100152207	0.100430642	0.108211754	0.100496988	0.115578597	0.10236241	0.111189552	0.20068414	0.107958784	0.100211674	0.156804628	0.100537683	0.100172897	0.104320766	0.101417252	0.100270409	0.105624276	0.100372988	0.102168923	0.100461037	0.100467849	0.1001991	0.102026541	0.100345291	0.101167964	0.100188118	0.100405322	0.100189054	0.106804093	0.104071357	0.100426645	0.100104838	0.100073326	0.1087256	0.100536187	0.100147225	0.101202333	0.263952205	0.131883756	0.106148639	0.100255403	0.10146284	0.14722826	0.101375463	0.198535447	0.103144089	0.100237517	0.105307055	0.100177359	0.100506374	0.129323547	0.101131933	0.100258017	0.101478656	0.114304567	0.104359453	0.100243093	0.102678453
miR-450a-5p	mmu-miR-450a-5p	MI0001653;MI0003537	MIMAT0001546;MIMAT0001546_1	mir-450a-1;mir-450a-2	miR-450a-5p;miR-450a-5p	F18	2	12.55570802	0.923038197	0.355614275	2.507254087	0.867530307	0.864029386	4.223133447	225.5873888	9.985768064	6.416262523	18.51098868	1.77674337	4.390726774	4.621690102	2.408522161	2.904907366	0.831213912	37.81036597	18.7727006	0.409039097	5.628505247	0.139242741	0.701347753	2.42542477	2.804219753	1.676454943	1.535889573	0.590224577	15.83192894	5.09102853	9.500215981	106.4761252	4.809304794	1.501122208	2.097254244	2.596614013	52.35107231	4.524968728	4.331370085	5.538504804	4.968933967	6.979790038	3.060269922	6.429467744	1.344074158	0.640606027	0.102115568	16.2982465	20.3700351	2.680483318	2.794154108	1.37900894	0.226667362	0.125340993	0.135911898	0.11718168	0.15749189	0.299000268	2.108471012	13.28089803	8.319560659	0.89257025	2.35674144	0.821411151	7.846861074	11.33050814	0.633440185	5.776313629	1.277005813	0.639671014	3.162260729	0.968311329	0.15674203	1.194190409	1.119556527	1.235871463	9.53832096	6.815302356	0.418203877	1.314526679	0.197636984	0.16671633	0.108844187	0.264039112	3.882942608	1.318687658	1.896546021	17.0129589	16.39285687	1.678033236	21.05137972	0.116504749	0.477204529	4.60369863	2.736683147	6.833122601	1.603736779	3.841525392	4.615966994	0.247949924	14.14402214	0.623941216	3.227094578	0.739426327	1.604365508	9.136095049	1.341779938	2.478620238	1.010822853	1.555113645	4.545176131	7.470746714	1.923249891	2.779547311	3.92161533	1.82831138	20.21162811	2.532591603	1.762390958	0.220888774	15.46199928	18.28818545	11.46300529	4.56760389	6.762250047	45.66211092	23.39607621	21.29399123	8.367251868	0.8760672	1.225894386	0.267698385	0.106371707	0.904168842	0.115513792	0.429617477	0.117799299	22.80635646	8.258987213	37.98473543	17.59455289
miR-471-5p	mmu-miR-471-5p	MI0002406	MIMAT0002112	mir-471	miR-471-5p	F19	2	0.10014701	0.100056603	0.100076714	0.100176114	0.101509049	0.100908322	0.100332986	0.10024068	0.10020799	0.100287111	0.100144535	0.103301427	0.105976564	0.10007572	0.100046711	0.100139699	0.100018424	0.157269456	0.100290056	0.106606854	0.104407406	0.105527491	0.102741447	0.104152201	0.105838278	0.100566975	0.100448367	0.100760333	0.100458578	0.100977246	0.100644451	0.10028453	0.100840848	0.108438203	0.128920785	0.112770056	0.260236507	0.10012729	0.100594014	0.100299861	0.100276674	0.100313189	0.102676083	0.108818866	0.107839115	0.100362637	0.100816057	0.100355852	0.104577139	0.100200218	0.101592892	0.100387588	0.100064783	0.100132562	0.10565093	0.104235417	0.100244141	0.100165035	0.100702167	0.1029708	0.10036414	0.111139018	0.100115767	0.109689382	0.100351705	0.100867879	0.100034329	0.101335878	0.100287962	0.10029634	0.100269106	0.100481444	0.104828513	0.100421072	0.107613759	0.100178259	0.101028372	0.100777457	0.10325052	0.100729771	0.104550489	0.103353172	0.101900741	0.100152207	0.100430642	0.100100047	0.100496988	0.100630498	0.10236241	0.100039098	0.103257923	0.101444166	0.100211674	0.102339692	0.100537683	0.100172897	0.100068593	0.101417252	0.100270409	0.100043557	0.100372988	0.103317566	0.101125097	0.100467849	0.104140432	0.102026541	0.10273671	0.101167964	0.100188118	0.100405322	0.100189054	0.101077362	0.10093272	0.103700626	0.100104838	0.100073326	0.100434406	0.100536187	0.102292716	0.101202333	0.103738787	0.10184218	0.100153042	0.100255403	0.10146284	0.100160714	0.101375463	0.100339926	0.102391696	0.100237517	0.105307055	0.100177359	0.100506374	0.100036043	0.101131933	0.100258017	0.101478656	0.103164729	0.104359453	0.100243093	0.102678453
miR-500-5p	mmu-miR-500-5p	MI0004702	MIMAT0017258	mir-500	miR-362-5p	F20	2	0.920767673	1.152506105	0.661057365	0.296106941	0.153808439	0.261556794	0.323773866	2.416529694	0.197155137	0.191124146	0.350398129	0.296580705	0.178856045	0.252000252	0.246341968	0.282577673	0.208752305	0.565462141	0.277907588	0.162131936	0.20531837	0.117827358	0.118399392	0.164917243	0.140799298	1.054800992	0.611448724	0.100760333	0.576278167	0.100977246	0.100644451	0.314597457	0.100840848	0.116746501	0.187886571	0.121845678	0.100939256	0.142198435	0.15412056	0.160570839	0.428808493	0.230074313	0.209932702	0.237582897	0.178265514	1.398725062	0.152578107	0.913737488	0.104577139	0.400095208	0.101592892	0.199026965	0.301362547	0.347106996	0.129351029	0.229680693	0.19513368	0.152958655	0.136546891	0.1029708	0.120732762	0.158845282	0.303275485	0.127583398	0.100351705	0.100867879	0.105876199	0.101335878	0.216650425	0.187661075	0.386962787	0.100481444	0.314036935	0.435574911	0.221151215	0.124455469	0.101028372	0.383236104	0.126096829	0.125369376	0.11588528	0.133493702	0.164957773	0.169168066	0.251682684	0.119444458	0.400179552	0.340492066	0.10236241	0.130000253	0.103257923	0.128435313	0.129802291	0.102339692	0.136680769	0.667929024	0.228493294	0.101417252	0.116558758	0.138822731	0.815177221	0.161163658	0.109693427	0.229105688	0.249873215	0.102026541	0.170534682	0.101167964	0.200049373	0.102911099	0.369953666	0.147644954	0.130010383	0.282309498	0.1202653	0.118446123	0.234503283	0.140901629	0.138859867	0.163272415	0.103738787	0.608740652	0.118990664	0.136775299	0.149138349	0.100160714	0.101375463	0.314423324	0.102391696	0.141334644	0.105307055	0.100177359	0.100506374	0.280294154	0.197817742	0.130910896	0.701359408	0.18724341	0.104359453	0.30941072	0.102678453
miR-302c-3p	mmu-miR-302c-3p	MI0003717	MIMAT0003376	mir-302c	miR-302-3p	F21	2	0.10014701	0.121515762	0.108905274	0.106302252	0.103554741	0.100859238	0.100332986	0.10024068	0.10242672	0.100045552	0.100144535	0.102949425	0.105715164	0.12261846	0.100046711	0.162924234	0.100830816	0.100449176	0.100290056	0.118844519	0.109176671	0.106562229	0.10862945	0.10554176	0.105144726	0.100566975	0.100448367	0.164719804	0.100570369	0.273045913	0.100644451	0.10028453	0.100840848	0.110917051	0.108642841	0.109764447	0.100939256	0.134864237	0.100594014	0.100299861	0.100276674	0.100323741	0.103720371	0.127467018	0.118166951	0.102941958	0.100126234	0.163618569	0.104577139	0.100200218	0.101592892	0.100387588	0.106710113	0.100132562	0.104016858	0.114806474	0.100244141	0.100165035	0.100702167	0.1029708	0.10036414	0.100074551	0.100115767	0.104688729	0.110320179	0.100867879	0.100034329	0.101335878	0.100287962	0.10029634	0.141152925	0.100481444	0.184635045	0.100421072	0.100192528	0.100178259	0.101028372	0.100777457	0.100106264	0.100729771	0.100086164	0.106370056	0.100058819	0.100152207	0.100430642	0.112913056	0.126371806	0.13146485	0.10236241	0.100039098	0.103257923	0.100021478	0.10741923	0.102339692	0.100537683	0.179339234	0.100068593	0.101417252	0.107140878	0.108489845	0.12595164	0.109383208	0.100461037	0.134604285	0.1001991	0.102026541	0.116646247	0.101167964	0.100188118	0.100405322	0.100189054	0.111418837	0.104943624	0.100426645	0.103947996	0.100073326	0.100434406	0.100536187	0.102955956	0.101202333	0.103738787	0.132342746	0.100153042	0.100255403	0.10146284	0.100745437	0.101375463	0.100339926	0.102391696	0.100237517	0.105307055	0.103811531	0.100506374	0.103941122	0.101131933	0.100258017	0.101478656	0.101244861	0.104359453	0.100243093	0.102678453
miR-361-3p	mmu-miR-361-3p	MI0000761	MIMAT0017075	mir-361	miR-361-3p	F22	2	0.582487481	0.418881671	0.158618728	0.619736412	0.239998921	0.172040115	0.28616151	12.55632728	0.534828577	0.275410825	0.865869797	0.709217046	0.410425891	0.726899262	0.216440391	0.365944979	0.516355578	1.331156996	0.508143201	0.135377071	0.620533203	0.168221134	0.220136917	0.211802109	0.329929602	0.346903697	0.442600387	0.990018554	0.94974006	0.475055452	0.202267901	3.38106496	0.499650441	0.135606744	0.172993671	0.153096992	0.433364073	0.17088927	0.439142769	0.585452125	0.756562894	0.152760193	0.254835173	0.550395663	0.629820903	2.27236467	0.28328245	2.092881599	0.157469883	0.722833329	3.06874762	0.525315171	0.387695341	0.643451507	0.15804411	0.484142859	0.477267656	0.567148795	1.011254606	0.135833359	0.760887365	0.236243964	0.713066569	0.193650914	0.672156175	0.664761295	0.16656615	2.169906207	0.752434467	0.686389691	0.122553862	0.100672588	0.124107924	0.311292412	0.242677982	0.242735043	0.649352901	0.534468235	0.218225259	0.331415765	0.189208701	0.282070489	0.135506566	0.215804201	0.157112782	0.162385186	0.543151693	0.452011512	2.733930295	0.142489791	0.127365183	0.144863708	0.183187869	2.52675016	0.170295333	0.881113157	0.192074486	0.2435553	0.304906164	0.148402388	5.249883702	0.175350435	0.148618499	0.429788693	0.76511893	3.214214842	0.314563141	0.195814503	0.245513071	0.222615803	0.432012825	0.577604831	0.186678703	0.235062581	0.530832959	0.214759104	1.672324363	0.406737056	0.839133246	0.101552218	0.1211557	1.221275205	0.37924543	0.496129193	0.117394359	0.310801576	1.016692253	0.363870328	0.125658481	0.24549033	0.148538157	0.210418902	0.31827487	1.495063437	0.116012167	0.346625637	0.765946129	0.356335903	0.143514877	0.556723593	0.130204871
miR-135b-3p	mmu-miR-135b-3p	MI0000646	MIMAT0017044	mir-135b	miR-135b-3p	F23	2	0.104110868	0.100056603	0.100076714	0.100017171	0.103259415	0.100015251	0.100332986	0.10024068	0.10020799	0.100045552	0.100144535	0.10002247	0.10000092	0.10007572	0.100046711	0.100139699	0.100018424	0.100449176	0.100290056	0.106555213	0.100015712	0.100001732	0.100038922	0.100000914	0.100001237	0.100566975	0.100448367	0.100760333	0.100458578	0.100977246	0.100644451	0.10028453	0.100840848	0.100008274	0.100047245	0.100005034	0.100939256	0.10012729	0.100594014	0.100299861	0.100276674	0.100313189	0.100015063	0.100195147	0.100289157	0.100362637	0.100126234	0.100355852	0.104577139	0.100200218	0.101592892	0.100387588	0.107400571	0.100132562	0.100001287	0.100011049	0.100244141	0.100165035	0.100702167	0.1029708	0.10036414	0.100074551	0.100115767	0.100007847	0.100351705	0.100867879	0.100034329	0.101335878	0.100287962	0.10029634	0.100269106	0.100481444	0.104828513	0.100421072	0.100192528	0.100178259	0.101028372	0.100777457	0.100106264	0.100729771	0.100086164	0.100003677	0.100058819	0.100152207	0.100430642	0.100100047	0.100496988	0.100630498	0.10236241	0.100039098	0.103257923	0.100021478	0.100211674	0.102339692	0.100537683	0.100172897	0.100068593	0.101417252	0.100270409	0.100043557	0.100372988	0.100026654	0.100461037	0.100467849	0.1001991	0.102026541	0.100345291	0.101167964	0.100188118	0.100405322	0.100189054	0.100025962	0.100006684	0.100426645	0.100104838	0.100073326	0.100434406	0.100536187	0.100147225	0.101202333	0.103738787	0.100089462	0.100153042	0.100255403	0.10146284	0.100160714	0.101375463	0.100339926	0.102391696	0.100237517	0.105307055	0.100177359	0.100506374	0.100036043	0.101131933	0.100258017	0.101478656	0.100053844	0.104359453	0.100243093	0.102678453
miR-374c-3p	mmu-miR-374c-3p	MI0014108	MIMAT0014954	mir-374c	miR-374c-3p	F24	2	0.10014701	0.190715143	0.174072603	0.129394427	0.178916674	0.100015251	0.128448352	1.287970809	0.191733215	0.13672512	0.22073255	0.168589777	0.121139328	0.136859962	0.173939789	0.114899719	0.172642387	0.507173485	0.285483616	0.120758818	0.106300788	0.107472781	0.107389684	0.1368959	0.170124978	0.151007924	0.205814801	0.100760333	0.151141317	0.100977246	0.168147416	0.383119917	0.100840848	0.109579399	0.148454598	0.108541577	0.685490936	0.122659741	0.39041007	0.284951279	0.604856621	0.120771776	0.265440883	0.245421621	0.107678763	1.555699825	0.100126234	3.223154839	0.104577139	0.449448645	0.101592892	0.767039012	0.37976408	0.400658061	0.128011737	0.231108403	0.670896056	0.125138446	0.266214894	0.1029708	0.27809059	0.117813355	0.219233467	0.124672457	0.788138323	0.100867879	0.118889926	0.230348959	0.137664065	0.115394209	0.131231405	0.100481444	0.104828513	0.27293663	0.245185402	0.455989252	0.215463551	0.153828638	0.106312274	0.100729771	0.100086164	0.126900494	0.160559944	0.122076299	0.305309404	0.120392374	0.100496988	0.171313535	0.10236241	0.101234299	0.103257923	0.113034317	0.138572934	0.102339692	0.100537683	0.248887109	0.144941319	0.134070462	0.194779383	0.102970276	0.52787367	0.102032425	0.113113543	0.150553609	0.128947909	2.668621747	0.194564438	0.199582204	0.299421491	0.14860595	0.213030625	0.20631412	0.14068229	0.100426645	0.109436925	0.128213968	0.100434406	0.182494585	0.124911094	0.134017972	0.103738787	1.222808575	0.201638875	0.329549396	0.10146284	0.109664358	0.101375463	0.100339926	0.102391696	0.131772427	0.105307055	0.100177359	0.100506374	0.62149536	0.101131933	0.145854992	0.101478656	0.149317423	0.104359453	0.100243093	0.102678453
miR-190b-3p	mmu-miR-190b-3p	MI0005478	MIMAT0017267	mir-190b	miR-190b-3p	G1	2	0.10014701	0.100056603	0.100076714	0.278255899	0.104897687	0.101295432	0.100332986	0.10024068	0.10020799	0.10190406	0.100144535	0.100551333	0.100927264	0.10007572	0.106105187	0.114133031	0.116186202	0.100449176	0.100290056	0.104456812	0.102618371	0.106551624	0.103638375	0.103153402	0.102319325	0.100566975	0.100448367	0.100760333	0.100458578	0.100977246	0.100644451	0.10028453	0.100840848	0.104072074	0.100047245	0.10635907	0.100939256	0.10012729	0.153293617	0.242093069	0.15832459	0.100313189	0.100015063	0.357909766	0.100289157	0.100362637	0.105019851	0.100355852	0.104577139	0.100200218	0.101592892	0.100387588	0.114123733	0.100132562	0.1011662	0.105179847	0.100244141	0.105744431	0.100702167	0.1029708	0.10036414	0.114366916	0.117234573	0.102488705	0.100351705	0.100867879	0.100938798	0.101335878	0.100287962	0.10029634	0.100269106	0.100481444	0.104828513	0.100421072	0.100192528	0.100178259	0.101028372	0.100777457	0.101427908	0.107208297	0.107355396	0.102597566	0.114821719	0.100152207	0.100430642	0.100100047	0.100496988	0.100630498	0.10236241	0.107632905	0.103257923	0.103214204	0.100211674	0.102339692	0.100537683	0.139111181	0.100068593	0.101417252	0.100270409	0.101326045	0.277347396	0.102261161	0.100461037	0.100467849	0.1001991	0.102026541	0.100345291	0.101167964	0.100188118	0.100405322	0.104701519	0.106100127	0.101379615	0.100426645	0.115338113	0.110391422	0.114615821	0.100536187	0.114263984	0.121234036	0.103738787	0.100089462	0.10447748	0.100255403	0.10146284	0.100160714	0.112454019	0.100339926	0.102391696	0.100237517	0.935308257	0.100177359	0.100506374	0.106034693	0.101131933	0.118124662	0.101478656	0.100053844	0.104359453	0.100243093	0.102678453
miR-1249-3p	mmu-miR-1249-3p	MI0004132	MIMAT0010560	mir-1249	miR-1249-3p	G2	2	4.251379048	2.890298057	2.158039971	6.959208888	16.42709325	1.048534227	7.468465658	8.018667545	34.9793445	2.668213145	11.14881639	1.926814292	7.073465956	23.08335694	119.0057545	23.8254433	30.6966336	44.70881914	91.19250658	0.474155566	2.529027239	0.213010955	0.878762309	1.772217436	1.595850074	3.745221737	4.19295775	2.851580878	2.472376793	1.412595688	1.294192538	7.05581773	23.01001652	0.395761615	0.570594215	0.508063253	8.450327467	2.315748252	70.92678871	5.255685327	5.565149497	3.512064758	3.545627255	22.8712698	1.015562861	0.337059203	4.762037545	0.390400179	7.323756961	11.09743143	15.60440028	3.948925751	2.946928768	2.426955563	2.367299987	3.703742109	23.31523533	10.71110023	14.40429235	14.81543652	0.243842426	0.25153022	0.205276643	0.403289446	0.857294948	1.92831823	1.009074875	3.699559862	0.421730879	0.34043617	0.279237976	2.538955357	1.717687527	0.117417294	0.249184678	0.43177468	1.5268084	1.042433064	0.660145832	3.330417922	0.451496878	0.190599218	0.238270341	0.491795524	0.340060062	0.899506983	0.760424646	1.36961645	2.426096177	0.275944291	2.168225658	0.227662954	1.704319267	3.729749733	0.583165328	0.81342177	0.511250513	3.474143715	3.274516373	0.19032625	1.210476443	0.533029542	4.091881962	0.941553884	1.852994514	1.311226228	3.042452903	1.030541857	0.365383893	0.490599689	0.343651699	0.293035949	0.289441512	3.81839209	0.24142259	0.384330488	1.030759839	2.095044433	0.398777785	0.853596427	9.684048927	0.264349399	0.345293332	2.44747831	10.57559593	9.501910547	4.202671231	5.469905503	31.15405243	12.57059597	10.80802448	20.62371113	49.43899346	5.403350141	11.67483731	21.72576274	26.58159396	3.207138585	8.458134854	11.17930317	28.38027409
miR-344d-1-5p	mmu-miR-344d-1-5p	MI0004524	MIMAT0014819	mir-344d-1	miR-344-5p	G3	2	0.118545454	0.100056603	0.115148624	0.123605721	0.220936265	0.153606937	0.126804168	0.10024068	0.219550647	0.346220901	0.220245803	0.10748159	0.143853573	0.160670767	0.162938314	0.104496744	0.119106681	0.100449176	0.100290056	0.259099865	0.210318274	0.298892344	0.234851362	0.210301011	0.202180504	0.100566975	0.100448367	0.100760333	0.111412173	0.100977246	0.100644451	0.120812941	0.176296275	0.296221558	0.283106947	0.24183978	0.100939256	0.203268033	0.131614232	0.100299861	0.107595744	0.133242872	0.213096784	0.144686133	0.506107353	0.100362637	0.239004039	0.100355852	0.104577139	0.100200218	0.202916302	0.100387588	0.163092336	0.100132562	0.187154383	0.221108011	0.233378682	0.179615988	0.100702167	0.177923981	0.10036414	0.116474625	0.100115767	0.180418594	0.1365814	0.100867879	0.193644423	0.101335878	0.100287962	0.136891639	0.100269106	0.202685068	0.104828513	0.16501155	0.105211409	0.186655909	0.101028372	0.133146823	0.295039913	0.334445473	0.268834753	0.194165569	0.420403466	0.489043236	0.189833717	0.132633766	0.116028374	0.183650801	0.10236241	0.17118517	0.145329535	0.171400025	0.115576492	0.102339692	0.100537683	0.110332256	0.162527166	0.101417252	0.245718051	0.166630998	0.128224453	0.175460518	0.185961421	0.115560825	0.18481582	0.102026541	0.158686625	0.161618513	0.100188118	0.171793958	0.115815429	0.162957659	0.197751125	0.170915785	0.190175332	0.148891694	0.159163905	0.126315972	0.382375223	0.324582854	0.103738787	0.172999247	0.328599708	0.100255403	0.172977859	0.14464645	0.101375463	0.15076739	0.219581504	0.273552818	0.105307055	0.119154502	0.154783462	0.134828804	0.101131933	0.100258017	0.101478656	0.122039935	0.104359453	0.159755967	0.198973793
